experiment_id,timestamp_utc,status,protocol,source_domains,target_domain,backbone,head,method,loss,imbalance_strategy,image_size,batch_size,accumulation_steps,effective_batch_size,learning_rate,weight_decay,epochs_planned,epochs_run,seed,deterministic,n_train,n_val,n_test,best_epoch,best_val_qwk,best_val_loss,best_checkpoint,test_qwk,test_f1_macro,test_accuracy,test_balanced_accuracy,test_mae_grade,test_within_1_grade,test_severe_error_rate,test_auroc_macro,test_ece,test_nll,test_brier,train_seconds,peak_vram_gb,params_total_m,params_trainable_m,predictions_path,history_path,config_json,notes,domain_balanced,irm_anneal_iters,trainable_blocks
lodo_aptos-ddr-idrid__eyepacs_densenet121_mixstyle-b32_s42,2026-08-25T14:28:17+00:00,COMPLETE,lodo,"[""ddr"", ""aptos"", ""idrid""]",eyepacs,densenet121,linear,mixstyle,cross_entropy,none,224,32,1.0,32.0,0.0003,0.0001,20.0,20.0,42,False,11841.0,2276.0,35108.0,19.0,0.8866027370418251,0.474582857116022,D:\Research Code\outputs\checkpoints\lodo_aptos-ddr-idrid__eyepacs_densenet121_mixstyle-b32_s42\best_qwk.pt,0.4291164849050579,0.3690804533244289,0.6100603850974137,0.380360955165442,0.6351543807679162,0.7705651133644753,0.2294348866355246,0.7715154445826632,0.2487995070854677,1.63516867173934,0.6302096589488523,951.7,2.27,6.96,6.96,D:\Research Code\outputs\predictions\lodo_aptos-ddr-idrid__eyepacs_densenet121_mixstyle-b32_s42__target_test[eyepacs]_predictions.csv,D:\Research Code\outputs\logs\lodo_aptos-ddr-idrid__eyepacs_densenet121_mixstyle-b32_s42_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 42, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""mixstyle"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""mixstyle"", ""mixstyle_p"": 0.5, ""mixstyle_alpha"": 0.1, ""mixstyle_stages"": 2, ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax"", ""mixstyle_modules"": 2}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only",False,500.0,-1.0
lodo_aptos-ddr-idrid__eyepacs_densenet121_mixstyle-b32_s1,2026-08-25T14:46:32+00:00,COMPLETE,lodo,"[""ddr"", ""aptos"", ""idrid""]",eyepacs,densenet121,linear,mixstyle,cross_entropy,none,224,32,1.0,32.0,0.0003,0.0001,20.0,20.0,1,False,11841.0,2276.0,35108.0,14.0,0.8744061759155347,0.4823892216922508,D:\Research Code\outputs\checkpoints\lodo_aptos-ddr-idrid__eyepacs_densenet121_mixstyle-b32_s1\best_qwk.pt,0.3888158689107657,0.3601173278851467,0.5598439102198929,0.3782182728702573,0.7082716190042155,0.7470092286658312,0.2529907713341688,0.768082993702008,0.2632510733796107,1.8452874288198493,0.6955278199741017,1047.7,2.35,6.96,6.96,D:\Research Code\outputs\predictions\lodo_aptos-ddr-idrid__eyepacs_densenet121_mixstyle-b32_s1__target_test[eyepacs]_predictions.csv,D:\Research Code\outputs\logs\lodo_aptos-ddr-idrid__eyepacs_densenet121_mixstyle-b32_s1_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 1, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""mixstyle"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""mixstyle"", ""mixstyle_p"": 0.5, ""mixstyle_alpha"": 0.1, ""mixstyle_stages"": 2, ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax"", ""mixstyle_modules"": 2}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only",False,500.0,-1.0
lodo_aptos-ddr-idrid__eyepacs_densenet121_mixstyle-b32_s2,2026-08-25T15:02:47+00:00,COMPLETE,lodo,"[""ddr"", ""aptos"", ""idrid""]",eyepacs,densenet121,linear,mixstyle,cross_entropy,none,224,32,1.0,32.0,0.0003,0.0001,20.0,20.0,2,False,11841.0,2276.0,35108.0,15.0,0.887683999189197,0.4719817900461041,D:\Research Code\outputs\checkpoints\lodo_aptos-ddr-idrid__eyepacs_densenet121_mixstyle-b32_s2\best_qwk.pt,0.409451433587488,0.3715234077654327,0.5911473168508602,0.3870544770569927,0.6723253959211576,0.7551840036458927,0.2448159963541073,0.7735715178661826,0.2525566812340241,1.6832324483217185,0.6521083942202495,929.4,2.43,6.96,6.96,D:\Research Code\outputs\predictions\lodo_aptos-ddr-idrid__eyepacs_densenet121_mixstyle-b32_s2__target_test[eyepacs]_predictions.csv,D:\Research Code\outputs\logs\lodo_aptos-ddr-idrid__eyepacs_densenet121_mixstyle-b32_s2_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 2, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""mixstyle"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""mixstyle"", ""mixstyle_p"": 0.5, ""mixstyle_alpha"": 0.1, ""mixstyle_stages"": 2, ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax"", ""mixstyle_modules"": 2}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only",False,500.0,-1.0
lodo_aptos-ddr-idrid__eyepacs_densenet121_groupdro-b32_s42,2026-08-25T15:24:23+00:00,COMPLETE,lodo,"[""ddr"", ""aptos"", ""idrid""]",eyepacs,densenet121,linear,groupdro,cross_entropy,none,224,32,1.0,32.0,0.0003,0.0001,20.0,20.0,42,False,11841.0,2276.0,35108.0,15.0,0.8829641014709634,0.4593375732171504,D:\Research Code\outputs\checkpoints\lodo_aptos-ddr-idrid__eyepacs_densenet121_groupdro-b32_s42\best_qwk.pt,0.4053256172465799,0.3742412575816821,0.5875014241768258,0.3919480461842782,0.67973111541529,0.7522217158482397,0.2477782841517603,0.7642128292799294,0.2632064913102729,1.7266098062286916,0.6632638899573977,1111.3,2.12,6.96,6.96,D:\Research Code\outputs\predictions\lodo_aptos-ddr-idrid__eyepacs_densenet121_groupdro-b32_s42__target_test[eyepacs]_predictions.csv,D:\Research Code\outputs\logs\lodo_aptos-ddr-idrid__eyepacs_densenet121_groupdro-b32_s42_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 42, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""groupdro"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""groupdro"", ""groupdro_eta"": 0.01, ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax"", ""objective"": ""groupdro""}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only",False,500.0,-1.0
lodo_aptos-ddr-idrid__eyepacs_densenet121_groupdro-b32_s1,2026-08-25T15:44:45+00:00,COMPLETE,lodo,"[""ddr"", ""aptos"", ""idrid""]",eyepacs,densenet121,linear,groupdro,cross_entropy,none,224,32,1.0,32.0,0.0003,0.0001,20.0,20.0,1,False,11841.0,2276.0,35108.0,18.0,0.8802797807392757,0.4803354636533186,D:\Research Code\outputs\checkpoints\lodo_aptos-ddr-idrid__eyepacs_densenet121_groupdro-b32_s1\best_qwk.pt,0.4130130808433615,0.3774595403413521,0.5892104363677795,0.3918749993248104,0.6648342258174775,0.7634442292355019,0.2365557707644981,0.7693581121948502,0.2905385221097984,2.011142622301344,0.6831125303787783,1165.4,2.2,6.96,6.96,D:\Research Code\outputs\predictions\lodo_aptos-ddr-idrid__eyepacs_densenet121_groupdro-b32_s1__target_test[eyepacs]_predictions.csv,D:\Research Code\outputs\logs\lodo_aptos-ddr-idrid__eyepacs_densenet121_groupdro-b32_s1_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 1, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""groupdro"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""groupdro"", ""groupdro_eta"": 0.01, ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax"", ""objective"": ""groupdro""}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only",False,500.0,-1.0
lodo_aptos-ddr-idrid__eyepacs_densenet121_groupdro-b32_s2,2026-08-25T16:05:06+00:00,COMPLETE,lodo,"[""ddr"", ""aptos"", ""idrid""]",eyepacs,densenet121,linear,groupdro,cross_entropy,none,224,32,1.0,32.0,0.0003,0.0001,20.0,20.0,2,False,11841.0,2276.0,35108.0,17.0,0.8831722531236081,0.463738298978165,D:\Research Code\outputs\checkpoints\lodo_aptos-ddr-idrid__eyepacs_densenet121_groupdro-b32_s2\best_qwk.pt,0.4243582366645513,0.3848673831478165,0.608095021077817,0.404907833862107,0.6472883673236869,0.7682294633701721,0.2317705366298279,0.7728375382887229,0.2611087890297524,1.7849104402778184,0.6412327552162079,1169.7,2.27,6.96,6.96,D:\Research Code\outputs\predictions\lodo_aptos-ddr-idrid__eyepacs_densenet121_groupdro-b32_s2__target_test[eyepacs]_predictions.csv,D:\Research Code\outputs\logs\lodo_aptos-ddr-idrid__eyepacs_densenet121_groupdro-b32_s2_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 2, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""groupdro"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""groupdro"", ""groupdro_eta"": 0.01, ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax"", ""objective"": ""groupdro""}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only",False,500.0,-1.0
lodo_aptos-ddr-idrid__eyepacs_densenet121_irm-b32_s42,2026-08-25T16:13:28+00:00,COMPLETE,lodo,"[""ddr"", ""aptos"", ""idrid""]",eyepacs,densenet121,linear,irm,cross_entropy,none,224,32,1.0,32.0,0.0003,0.0001,20.0,7.0,42,False,11841.0,2276.0,35108.0,0.0,0.7025046917323361,0.765621764300805,D:\Research Code\outputs\checkpoints\lodo_aptos-ddr-idrid__eyepacs_densenet121_irm-b32_s42\best_qwk.pt,0.348948842413447,0.2831167565718241,0.6908966617295204,0.288951613042412,0.5608123504614333,0.7771732938361627,0.2228267061638373,0.7189933813722766,0.0639624070807811,0.9243383185518406,0.4548243187087398,434.3,2.12,6.96,6.96,D:\Research Code\outputs\predictions\lodo_aptos-ddr-idrid__eyepacs_densenet121_irm-b32_s42__target_test[eyepacs]_predictions.csv,D:\Research Code\outputs\logs\lodo_aptos-ddr-idrid__eyepacs_densenet121_irm-b32_s42_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 42, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""irm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""irm"", ""irm_lambda"": 100.0, ""irm_anneal_iters"": 500, ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax"", ""objective"": ""irm""}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only",False,500.0,-1.0
lodo_aptos-ddr-idrid__eyepacs_densenet121_irm-b32_s1,2026-08-25T16:21:46+00:00,COMPLETE,lodo,"[""ddr"", ""aptos"", ""idrid""]",eyepacs,densenet121,linear,irm,cross_entropy,none,224,32,1.0,32.0,0.0003,0.0001,20.0,7.0,1,False,11841.0,2276.0,35108.0,0.0,0.7255272300917364,0.7344775498948164,D:\Research Code\outputs\checkpoints\lodo_aptos-ddr-idrid__eyepacs_densenet121_irm-b32_s1\best_qwk.pt,0.3226143087920542,0.2924383860074189,0.6089780107098097,0.3021881688416894,0.7032300330409024,0.7006095476814401,0.2993904523185599,0.7214877863313204,0.0394663395315758,0.9971073886721,0.5305057974279099,441.5,2.2,6.96,6.96,D:\Research Code\outputs\predictions\lodo_aptos-ddr-idrid__eyepacs_densenet121_irm-b32_s1__target_test[eyepacs]_predictions.csv,D:\Research Code\outputs\logs\lodo_aptos-ddr-idrid__eyepacs_densenet121_irm-b32_s1_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 1, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""irm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""irm"", ""irm_lambda"": 100.0, ""irm_anneal_iters"": 500, ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax"", ""objective"": ""irm""}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only",False,500.0,-1.0
lodo_aptos-ddr-idrid__eyepacs_densenet121_irm-b32_s2,2026-08-25T16:28:10+00:00,COMPLETE,lodo,"[""ddr"", ""aptos"", ""idrid""]",eyepacs,densenet121,linear,irm,cross_entropy,none,224,32,1.0,32.0,0.0003,0.0001,20.0,7.0,2,False,11841.0,2276.0,35108.0,0.0,0.6730350598439687,0.8204028124196662,D:\Research Code\outputs\checkpoints\lodo_aptos-ddr-idrid__eyepacs_densenet121_irm-b32_s2\best_qwk.pt,0.3422225126936485,0.2650770105106003,0.6648057422809616,0.2765820022672149,0.6002050814629144,0.753503474991455,0.246496525008545,0.7234860491539093,0.1055238421607821,0.9985127921241416,0.4941929386054906,327.9,2.2,6.96,6.96,D:\Research Code\outputs\predictions\lodo_aptos-ddr-idrid__eyepacs_densenet121_irm-b32_s2__target_test[eyepacs]_predictions.csv,D:\Research Code\outputs\logs\lodo_aptos-ddr-idrid__eyepacs_densenet121_irm-b32_s2_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 2, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""irm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""irm"", ""irm_lambda"": 100.0, ""irm_anneal_iters"": 500, ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax"", ""objective"": ""irm""}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only",False,500.0,-1.0
lodo_aptos-ddr-idrid__eyepacs_densenet121_erm-b32-dbal_s42,2026-08-25T16:42:49+00:00,COMPLETE,lodo,"[""ddr"", ""aptos"", ""idrid""]",eyepacs,densenet121,linear,erm,cross_entropy,none,224,32,1.0,32.0,0.0003,0.0001,20.0,20.0,42,False,11841.0,2276.0,35108.0,16.0,0.8515195475144349,0.6328604943636391,D:\Research Code\outputs\checkpoints\lodo_aptos-ddr-idrid__eyepacs_densenet121_erm-b32-dbal_s42\best_qwk.pt,0.4370659427876335,0.3769402796342742,0.6428734191637233,0.3799822985807125,0.5907485473396377,0.7866583114959553,0.2133416885040446,0.7376485857134673,0.286515895695333,2.332002209365443,0.6287559637774593,814.9,2.0,6.96,6.96,D:\Research Code\outputs\predictions\lodo_aptos-ddr-idrid__eyepacs_densenet121_erm-b32-dbal_s42__target_test[eyepacs]_predictions.csv,D:\Research Code\outputs\logs\lodo_aptos-ddr-idrid__eyepacs_densenet121_erm-b32-dbal_s42_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 42, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only",True,500.0,-1.0
lodo_aptos-ddr-idrid__eyepacs_densenet121_erm-b32-dbal_s1,2026-08-25T16:55:48+00:00,COMPLETE,lodo,"[""ddr"", ""aptos"", ""idrid""]",eyepacs,densenet121,linear,erm,cross_entropy,none,224,32,1.0,32.0,0.0003,0.0001,20.0,18.0,1,False,11841.0,2276.0,35108.0,11.0,0.8321084577653932,0.6323067393774787,D:\Research Code\outputs\checkpoints\lodo_aptos-ddr-idrid__eyepacs_densenet121_erm-b32-dbal_s1\best_qwk.pt,0.3221882485812776,0.3439147243159256,0.5287114048080209,0.3805294979744802,0.8219209297026319,0.6772530477384072,0.3227469522615928,0.7378469729662541,0.3542185153888992,2.736849790299594,0.8024906204338244,729.3,2.08,6.96,6.96,D:\Research Code\outputs\predictions\lodo_aptos-ddr-idrid__eyepacs_densenet121_erm-b32-dbal_s1__target_test[eyepacs]_predictions.csv,D:\Research Code\outputs\logs\lodo_aptos-ddr-idrid__eyepacs_densenet121_erm-b32-dbal_s1_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 1, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only",True,500.0,-1.0
lodo_aptos-ddr-idrid__eyepacs_densenet121_erm-b32-dbal_s2,2026-08-25T19:57:15+00:00,COMPLETE,lodo,"[""ddr"", ""aptos"", ""idrid""]",eyepacs,densenet121,linear,erm,cross_entropy,none,224,32,1.0,32.0,0.0003,0.0001,20.0,20.0,2,False,11841.0,2276.0,35108.0,15.0,0.848931078002832,0.6179789013436271,D:\Research Code\outputs\checkpoints\lodo_aptos-ddr-idrid__eyepacs_densenet121_erm-b32-dbal_s2\best_qwk.pt,0.4295219455413005,0.3698539185306606,0.6528426569442862,0.3716309199429463,0.591175800387376,0.7743249401845733,0.2256750598154266,0.7442108087693262,0.2836246434580062,2.3671238970251256,0.6202773641786992,10839.3,2.16,6.96,6.96,D:\Research Code\outputs\predictions\lodo_aptos-ddr-idrid__eyepacs_densenet121_erm-b32-dbal_s2__target_test[eyepacs]_predictions.csv,D:\Research Code\outputs\logs\lodo_aptos-ddr-idrid__eyepacs_densenet121_erm-b32-dbal_s2_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 2, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only",True,500.0,-1.0
lodo_aptos-ddr-idrid__eyepacs_densenet121_deep-coral-b32-dbal_s42,2026-08-25T20:16:41+00:00,COMPLETE,lodo,"[""ddr"", ""aptos"", ""idrid""]",eyepacs,densenet121,linear,deep_coral,cross_entropy,none,224,32,1.0,32.0,0.0003,0.0001,20.0,20.0,42,False,11841.0,2276.0,35108.0,19.0,0.8508941405852082,0.6224667575831214,D:\Research Code\outputs\checkpoints\lodo_aptos-ddr-idrid__eyepacs_densenet121_deep-coral-b32-dbal_s42\best_qwk.pt,0.4088939020802109,0.3636501786030176,0.6184630283696023,0.3758156089519757,0.6363506893015837,0.7681724962971402,0.2318275037028597,0.7377052859958744,0.3034492192117815,2.328838771598249,0.66766476621569,1100.8,2.02,6.96,6.96,D:\Research Code\outputs\predictions\lodo_aptos-ddr-idrid__eyepacs_densenet121_deep-coral-b32-dbal_s42__target_test[eyepacs]_predictions.csv,D:\Research Code\outputs\logs\lodo_aptos-ddr-idrid__eyepacs_densenet121_deep-coral-b32-dbal_s42_history.csv,"{""epochs"": 20, ""batch_size"": 32, ""accumulation_steps"": 1, ""learning_rate"": 0.0003, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 42, ""show_progress"": true, ""effective_batch_size"": 32, ""method"": ""deep_coral"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""deep_coral"", ""coral_lambda"": 1.0, ""backbone"": ""densenet121"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": null, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax"", ""feature_loss"": ""deep_coral""}","Full leave-one-domain-out, batch 32; temperature fitted on source validation only",True,500.0,-1.0
